BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TEM_DADOS;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;POXORÉO;PRIMAVERA;PRIMAVERA;;1;Fluviométrica;26033750;PCH PRIMAVERA BARRAMENTO;-15.38;-544.136;4027;Sim;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/12/2013;;;;;;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26033750;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26033750;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26033750;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26033750;-54.413.599.999.999.900;-15.379.999.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;PRIMAVERA DO LESTE;PRIMAVERA;PRIMAVERA;;1;Fluviométrica;26033800;PCH PRIMAVERA JUSANTE;-153.717;-543.836;4010;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/06/1981;;30/06/1981;30/09/2013;;;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26033800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26033800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26033800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26033800;-54.383.599.999.999.900;-15.371.699.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;PRIMAVERA DO LESTE;SEMA-MT;HYDROCONSULT;;;Fluviométrica;26033900;ÁGUAS CLARAS;-15.305;-541.861;5369;Sim;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;30/04/2012;30/04/2012;30/04/2012;;;;;;;30/04/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26033900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26033900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26033900;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26033900;-5.418.609.999.999.990;-1.530.499.999.999.990
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;PRIMAVERA DO LESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;26034000;PRIMAVERA DO LESTE;-153.131;-541.756;5230;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26034000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26034000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26034000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26034000;-54.175.599.999.999.900;-15.313.099.999.999.900
2 - RIO TOCANTINS;RIO CUMBUCO;MT;PRIMAVERA DO LESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;26034600;FAZENDA SUSPIRO III;-152.225;-539.661;2235;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Sim;31/07/2011;;31/07/2011;;31/07/2011;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26034600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26034600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26034600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26034600;-5.396.609.999.999.990;-15.222.499.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;PRIMAVERA DO LESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;26035000;RIO DAS MORTES (Ponte MT-13);-153.136;-541.756;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2004;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26035000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26035000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26035000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26035000;-54.175.599.999.999.900;-15.313.599.999.999.900
2 - RIO TOCANTINS;RIBEIRÃO DO SAPÉ;MT;PRIMAVERA DO LESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;26040700;PRIMAVERA DO LESTE;-153.828;-541.664;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/04/2010;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26040700;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26040700;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26040700;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26040700;-5.416.639.999.999.990;-15.382.799.999.999.900
2 - RIO TOCANTINS;RIBEIRÃO VÁRZEA GRANDE;MT;PRIMAVERA DO LESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;26040800;PRIMAVERA DO LESTE;-153.806;-54.165;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/04/2010;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26040800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26040800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26040800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26040800;-54.164.999.999.999.900;-15.380.599.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;BARRA DO GARÇAS;ANA;CPRM;CPRM-GO;19;Fluviométrica;26050000;TORIQUEJE;-152.492;-530.558;17700;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;;Não;;Não;;Sim;30/11/1967;;30/11/1967;31/12/2006;31/12/2006;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26050000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26050000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26050000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26050000;-5.305.579.999.999.990;-15.249.199.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;BARRA DO GARÇAS;SEMA-MT;SEMA-MT;;;Fluviométrica;26050001;BARRA DO GARÇAS;-152.492;-530.558;17700;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26050001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26050001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26050001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26050001;-5.305.579.999.999.990;-15.249.199.999.999.900
2 - RIO TOCANTINS;RIO F.H. BARBOSA (ou NOIDORE);MT;NOVO SÃO JOAQUIM;ENERCOOP;ENERCOOP;;1;Fluviométrica;26053100;PCH SALTO BELO BARRAMENTO;-148.689;-533.014;610;Sim;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;29/02/2016;;;;;;;;;29/02/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26053100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26053100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26053100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26053100;-53.301.399.999.999.900;-1.486.889.999.999.990
2 - RIO TOCANTINS;RIO F.H. BARBOSA (ou NOIDORE);MT;NOVO SÃO JOAQUIM;ENERCOOP;ENERCOOP;;1;Fluviométrica;26053110;PCH SALTO BELO JUSANTE;-148.669;-532.972;780;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;29/02/2016;;29/02/2016;29/02/2016;;;;;;29/02/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26053110;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26053110;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26053110;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26053110;-53.297.199.999.999.900;-1.486.689.999.999.990
2 - RIO TOCANTINS;RIO F.H. BARBOSA (ou NOIDORE);MT;NOVO SÃO JOAQUIM;ELOI BRUNETTA;ELOI BRUNETTA;;1;Fluviométrica;26053120;CGH DONA ASSUNTA (ÁGUA SUJA)  MONTANTE;-148.569;-532.919;160;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Sim;Sim;29/02/2016;;29/02/2016;29/02/2016;;;;;;29/02/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26053120;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26053120;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26053120;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26053120;-5.329.189.999.999.990;-1.485.689.999.999.990
2 - RIO TOCANTINS;RIO F.H. BARBOSA (ou NOIDORE);MT;NOVO SÃO JOAQUIM;ENERCOOP;ENERCOOP;;1;Fluviométrica;26054000;PCH SALTO BELO NOIDORE JUSANTE;-148.672;-532.833;774;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;29/02/2016;;29/02/2016;29/02/2016;;;;;;29/02/2016;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26054000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26054000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26054000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26054000;-5.328.329.999.999.990;-14.867.199.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;NOVA XAVANTINA;SEMA-MT;SEMA-MT;;;Fluviométrica;26056000;NOVA XAVANTINA;-146.717;-523.583;25300;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26056000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26056000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26056000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26056000;-52.358.299.999.999.900;-1.467.169.999.999.990
2 - RIO TOCANTINS;CÓRREGO  ARAES (ou AREÕES);MT;NOVA XAVANTINA;SEMA-MT;HYDROCONSULT;;;Fluviométrica;26057000;CHÁCARA BOA VISTA;-145.342;-523.314;2882;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;31/07/2011;;31/07/2011;;;;;;;31/07/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26057000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26057000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26057000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26057000;-52.331.399.999.999.900;-14.534.199.999.999.900
2 - RIO TOCANTINS;RIO SÃO JOÃO GRANDE;MT;RIBEIRÃO CASCALHEIRA;SEMA-MT;HYDROCONSULT;;;Fluviométrica;26070000;FAZENDA SÃO JOÃO;-129.186;-513.297;1339;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;31/07/2011;;31/07/2011;;;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26070000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26070000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26070000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26070000;-51.329.699.999.999.900;-1.291.859.999.999.990
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;NOVA XAVANTINA;ANA;CPRM;CPRM-GO;97;Fluviométrica;26100000;XAVANTINA;-146.725;-52.355;25300;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;;Não;;Sim;;Sim;31/12/1968;;31/12/1968;31/12/2006;31/12/2006;;;;;31/05/2001;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26100000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26100000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26100000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26100000;-5.235.499.999.999.990;-14.672.499.999.999.900
2 - RIO TOCANTINS;RIBEIRÃO ÍNSULA;MT;ARAGUAIANA;SEMA-MT;SEMA-MT;;;Fluviométrica;26130000;FAZENDA RIO CORRENTES;-150.894;-520.489;2812;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Sim;31/07/2011;;31/07/2011;;31/07/2011;;;;;31/07/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26130000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26130000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26130000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26130000;-52.048.899.999.999.900;-15.089.399.999.999.900
2 - RIO TOCANTINS;RIO PINDAÍBA;MT;NOVA XAVANTINA;ANA;CPRM;CPRM-GO;97;Fluviométrica;26150000;RIO PINDAÍIBA;-145.997;-517.197;9390;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;;Não;;Sim;;Sim;30/09/1999;;30/09/1999;;31/07/2002;;;;;31/08/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26150000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26150000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26150000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26150000;-5.171.969.999.999.990;-14.599.699.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;COCALINHO;ANA;CPRM;CPRM-GO;17;Fluviométrica;26200000;TRECHO MÉDIO;-140.867;-516.964;41100;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;;Não;;Não;;Sim;31/12/1979;;31/12/1979;31/12/1999;31/12/1999;;;;;31/05/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26200000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26200000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26200000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26200000;-5.169.639.999.999.990;-1.408.669.999.999.990
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;BARRA DO GARÇAS;SEMA-MT;SEMA-MT;;;Fluviométrica;26200001;BARRA DO GARÇAS;-140.867;-516.964;41100;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26200001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26200001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26200001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26200001;-5.169.639.999.999.990;-1.408.669.999.999.990
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;NOVO SANTO ANTÔNIO;SEMA-MT;SEMA-MT;;;Fluviométrica;26290000;RIO DAS MORTES (Novo Santo Antônio);-122.917;-509.631;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2004;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26290000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26290000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26290000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26290000;-5.096.309.999.999.990;-12.291.699.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;NOVO SANTO ANTÔNIO;ANA;CPRM;CPRM-GO;17;Fluviométrica;26300000;SANTO ANTÔNIO DO LEVERGER;-122.919;-509.636;59300;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;;Não;;Sim;;Sim;31/08/1969;;31/08/1969;31/12/2004;30/11/2002;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26300000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26300000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26300000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26300000;-50.963.599.999.999.900;-12.291.899.999.999.900
2 - RIO TOCANTINS;RIO DAS MORTES ;MT;NOVO SANTO ANTÔNIO;SEMA-MT;SEMA-MT;;;Fluviométrica;26300001;NOVO SANTO ANTÔNIO;-122.919;-509.636;59300;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26300001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26300001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26300001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26300001;-50.963.599.999.999.900;-12.291.899.999.999.900
2 - RIO TOCANTINS;RIO MURERE;MT;BOM JESUS DO ARAGUAIA;SEMA-MT;HYDROCONSULT;;;Fluviométrica;26310000;FAZENDA RANCHO ALTO;-121.653;-513.331;2225;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;31/07/2011;;31/07/2011;;;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26310000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26310000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26310000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26310000;-51.333.099.999.999.900;-12.165.299.999.999.900
2 - RIO TOCANTINS;RIO ARAGUAIA;MT;SÃO FÉLIX DO ARAGUAIA;ANA;CPRM;CPRM-GO;17;Fluviométrica;26350000;SÃO FÉLIX DO ARAGUAIA;-116.181;-506.625;194000;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;;Não;;Sim;;Sim;31/07/1973;;31/07/1973;30/04/2000;31/07/1980;;;;;31/10/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26350000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26350000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26350000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26350000;-50.662.499.999.999.900;-1.161.809.999.999.990
2 - RIO TOCANTINS;RIO ARAGUAIA;MT;SÃO FÉLIX DO ARAGUAIA;SEMA-MT;SEMA-MT;;;Fluviométrica;26350001;SÃO FÉLIX DO ARAGUAIA;-116.181;-506.625;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/04/2000;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26350001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26350001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26350001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26350001;-50.662.499.999.999.900;-1.161.809.999.999.990
2 - RIO TOCANTINS;RIO TAPIRAPE;MT;PORTO ALEGRE DO NORTE;SEMA-MT;HYDROCONSULT;;;Fluviométrica;26500000;PORTO ALEGRE DO NORTE;-108.731;-516.283;3658;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;31/07/2011;;31/07/2011;;;;;;;31/07/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=26500000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=26500000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=26500000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=26500000;-5.162.829.999.999.990;-10.873.099.999.999.900
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;SEMA-MT;SEMA-MT;;;Fluviométrica;66003000;ALTO PARAGUAI;-144.753;-564.008;344;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;29/02/1996;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66003000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66003000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66003000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66003000;-5.640.079.999.999.990;-14.475.299.999.999.900
6 - RIO PARANÁ;RIO DIAMANTINO;MT;DIAMANTINO;SEMA-MT;SEMA-MT;;;Fluviométrica;66003100;PONTE CENTRO;-144.086;-564.506;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/07/2018;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66003100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66003100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66003100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66003100;-5.645.059.999.999.990;-14.408.599.999.999.900
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;SEMA-MT;SEMA-MT;;;Fluviométrica;66004000;ALTO PARAGUAI;-145.058;-564.861;656;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;28/02/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66004000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66004000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66004000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66004000;-56.486.099.999.999.900;-14.505.799.999.999.900
6 - RIO PARANÁ;RIO PARAGUAI;MT;ALTO PARAGUAI;PRIMAVERA;PRIMAVERA;;1;Fluviométrica;66005100;PCH ALTO PARAGUAI JUSANTE;-144.772;-563.922;344;Sim;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/11/2013;;30/11/2013;30/11/2013;;;;;;30/11/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66005100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66005100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66005100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66005100;-56.392.199.999.999.900;-14.477.199.999.999.900
